museum,museumLabel,year,visitors
http://www.wikidata.org/entity/Q167863,Музей на набережной Бранли – Жак-Ширак,2016,910845
http://www.wikidata.org/entity/Q167863,Музей на набережной Бранли – Жак-Ширак,2017,1173712
http://www.wikidata.org/entity/Q167863,Музей на набережной Бранли – Жак-Ширак,2018,1261817
http://www.wikidata.org/entity/Q167863,Музей на набережной Бранли – Жак-Ширак,2019,1112423
http://www.wikidata.org/entity/Q167863,Музей на набережной Бранли – Жак-Ширак,2021,615795
http://www.wikidata.org/entity/Q742076,Музей натюрморта,2021,10825
http://www.wikidata.org/entity/Q742076,Музей натюрморта,2022,35955
http://www.wikidata.org/entity/Q896052,Музей прикладного искусства и ремёсел (Гамбург),2015,241000
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2001,341942
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2001,31150
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2002,376570
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2002,28913
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2003,331847
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2003,31328
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2003,51955
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2004,97187
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2004,24740
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2004,47095
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2005,80726
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2005,27877
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2005,58470
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2006,777983
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2006,25773
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2006,72470
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2007,388481
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2007,27457
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2007,87027
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2008,832088
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2008,33471
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2008,96120
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2009,708720
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2009,43447
http://www.wikidata.org/entity/Q3395689,Музей современного искусства,2009,96081
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2010,679611
http://www.wikidata.org/entity/Q1067140,Музей современного искусства,2010,656030
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2010,30143
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2011,601617
http://www.wikidata.org/entity/Q1067140,Музей современного искусства,2011,344871
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2011,35319
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2012,398400
http://www.wikidata.org/entity/Q1067140,Музей современного искусства,2012,710435
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2012,35160
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2013,695376
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2013,2154865
http://www.wikidata.org/entity/Q1067140,Музей современного искусства,2013,658774
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2013,27694
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2014,593300
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2014,3018266
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2014,2800000
http://www.wikidata.org/entity/Q1067140,Музей современного искусства,2014,715745
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2014,42419
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2015,670041
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2015,3084624
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2015,32372
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2016,613402
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2016,2788236
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2016,31452
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2017,506246
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2017,46892
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2018,537084
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2018,2774103
http://www.wikidata.org/entity/Q3329650,Музей современного искусства,2018,9046
http://www.wikidata.org/entity/Q857276,Музей современного искусства,2019,289467
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2019,1992121
http://www.wikidata.org/entity/Q188740,Музей современного искусства,2021,1160686
http://www.wikidata.org/entity/Q3867868,Музей современного искусства (Болонья),2011,88623
http://www.wikidata.org/entity/Q1474915,Музей современного искусства (Больцано),2018,53544
http://www.wikidata.org/entity/Q1474915,Музей современного искусства (Больцано),2019,51864
