museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
Lissone contemporary art museum,2002,Италия,11307,964,
Lissone contemporary art museum,2002,Италия,11919,1000,
Lissone contemporary art museum,2002,Италия,11919,964,
Museum of Religious Art,1930,Италия,244,1000,
Museum of Religious Art,1930,Италия,244,300,
Medieval Civic Museum,1985,Италия,10660,1696,
Medieval Civic Museum,1985,Италия,10660,1725,
Museum of Religious Art,1930,Италия,11908,1000,
Museum of Religious Art,1930,Италия,11908,300,
Museum of Religious Art,1930,Италия,15661,1000,
Museum of Religious Art,1930,Италия,15661,300,
Medieval Civic Museum,1985,Италия,11798,1696,
Medieval Civic Museum,1985,Италия,11798,1725,
Medieval Civic Museum,1985,Италия,27795,1696,
Medieval Civic Museum,1985,Италия,27795,1725,
Museum of Religious Art,1930,Италия,31737,1000,
Museum of Religious Art,1930,Италия,31737,300,
Medieval Civic Museum,1985,Италия,37058,1696,
Medieval Civic Museum,1985,Италия,37058,1725,
Medieval Civic Museum,1985,Италия,40646,1696,
Medieval Civic Museum,1985,Италия,40646,1725,
Civic and Holy Art Museum,2017,Италия,335,670,
Civic and Holy Art Museum,2017,Италия,765,670,
Civic and Holy Art Museum,2017,Италия,897,670,
Civic and Holy Art Museum,2017,Италия,1572,670,
Civic and Holy Art Museum,2017,Италия,2196,670,
Civic Museum of Troia,1971,Италия,1000,343,
Civic Museum of Troia,1971,Италия,100,343,
Civic Museum of Troia,1971,Италия,300,343,
Museo civico d'arte siamese Stefano Cardu,1977,Италия,764,250,
Museo civico d'arte siamese Stefano Cardu,1977,Италия,1394,250,
Museo civico d'arte siamese Stefano Cardu,1977,Италия,2736,250,
Museo civico d'arte siamese Stefano Cardu,1977,Италия,3878,250,
Museo civico d'arte siamese Stefano Cardu,1977,Италия,5137,250,
Museo d'Arte Sacra San Martino,1994,Италия,557,1800,
Museo d'Arte Sacra San Martino,1994,Италия,557,1207,
Museo d'Arte Sacra San Martino,1994,Италия,897,1800,
Museo d'Arte Sacra San Martino,1994,Италия,897,1207,
Museo d'Arte Sacra San Martino,1994,Италия,1635,1800,
Museo d'Arte Sacra San Martino,1994,Италия,1635,1207,
Museo d'Arte Sacra San Martino,1994,Италия,3126,1800,
Museo d'Arte Sacra San Martino,1994,Италия,3126,1207,
Museo d'Arte Sacra San Martino,1994,Италия,4324,1800,
Museo d'Arte Sacra San Martino,1994,Италия,4324,1207,
Davia Bargellini Museum,1926,Италия,13196,500,
Davia Bargellini Museum,1926,Италия,14265,500,
Davia Bargellini Museum,1926,Италия,13196,55163,
Davia Bargellini Museum,1926,Италия,14265,55163,
Davia Bargellini Museum,1926,Италия,24782,500,
Davia Bargellini Museum,1926,Италия,24782,55163,
Davia Bargellini Museum,1926,Италия,30104,500,
Davia Bargellini Museum,1926,Италия,30105,500,
Davia Bargellini Museum,1926,Италия,30104,55163,
Davia Bargellini Museum,1926,Италия,30105,55163,
Museo Diocesano,1978,Италия,26000,1362,
Museo Diocesano,2001,Италия,0,700,
Museo Diocesano,1978,Италия,7934,1362,
Museo Diocesano,1978,Италия,9503,1362,
Museo Diocesano,1978,Италия,20383,1362,
Museo delle Porcellane,1973,Италия,1,260,
Museo di arte sacra (Certaldo),2001,Италия,6115,200,
Museo di arte sacra (Certaldo),2001,Италия,6115,350,
Museo di arte sacra (Certaldo),2001,Италия,8039,200,
Museo di arte sacra (Certaldo),2001,Италия,8039,350,
Museo di arte sacra (Certaldo),2001,Италия,10881,200,
Museo di arte sacra (Certaldo),2001,Италия,10881,350,
Museo di arte sacra (Certaldo),2001,Италия,11896,200,
Museo di arte sacra (Certaldo),2001,Италия,11896,350,
Museo di arte sacra (Certaldo),2001,Италия,12954,200,
Museo di arte sacra (Certaldo),2001,Италия,12954,350,
Museum of Fidenza Cathedral,1999,Италия,1000,700,
Museum of Fidenza Cathedral,1999,Италия,1,700,
Museum of Fidenza Cathedral,1999,Италия,1000,561,
Museum of Fidenza Cathedral,1999,Италия,1,561,
Museum of Mural Painting,1974,Италия,0,320,
Museum of Mural Painting,1974,Италия,2500,320,
Museum of Mural Painting,1974,Италия,5340,320,
museum of religious art,1989,Италия,300,200,
museum of religious art,1989,Италия,300,110,
museum of religious art,1989,Италия,500,200,
museum of religious art,1989,Италия,50,200,
museum of religious art,1989,Италия,500,110,
museum of religious art,1989,Италия,50,110,
museum of religious art,1989,Италия,160,200,
museum of religious art,1989,Италия,160,110,
Museum of Santa Verdiana,1999,Италия,1360,570,
Museum of Santa Verdiana,1999,Италия,1360,276,
Museum of Santa Verdiana,1999,Италия,144,570,
Museum of Santa Verdiana,1999,Италия,144,276,
Museum of Santa Verdiana,1999,Италия,227,570,
Museum of Santa Verdiana,1999,Италия,227,276,
Museum of Santa Verdiana,1999,Италия,632,570,
Museum of Santa Verdiana,1999,Италия,632,276,
Museum of Santa Verdiana,1999,Италия,891,570,
Museum of Santa Verdiana,1999,Италия,891,276,
Palazzo Corsini,1969,Италия,69,1236,
Palazzo Corsini,1969,Италия,515,1236,
Palazzo Corsini,1969,Италия,3058,1236,
Palazzo Corsini,1969,Италия,5094,1236,
Palazzo Corsini,1969,Италия,5729,1236,
Sacred Art Museum (Montespertoli),1996,Италия,55,120,
Sacred Art Museum (Montespertoli),1996,Италия,55,234,
Sacred Art Museum (Montespertoli),1996,Италия,1130,120,
Sacred Art Museum (Montespertoli),1996,Италия,1130,234,
Sacred Art Museum (Montespertoli),1996,Италия,168,120,
Sacred Art Museum (Montespertoli),1996,Италия,168,234,
Sacred Art Museum (Montespertoli),1996,Италия,836,120,
Sacred Art Museum (Montespertoli),1996,Италия,836,234,
Sacred Art Museum of the Arbia Valley,1926,Италия,389,800,
Sacred Art Museum of the Arbia Valley,1926,Италия,389,280,
Sacred Art Museum of the Arbia Valley,1926,Италия,538,800,
Sacred Art Museum of the Arbia Valley,1926,Италия,538,280,
Sacred Art Museum of the Arbia Valley,1926,Италия,1068,800,
Sacred Art Museum of the Arbia Valley,1926,Италия,1068,280,
Sacred Art Museum of the Arbia Valley,1926,Италия,1108,800,
Sacred Art Museum of the Arbia Valley,1926,Италия,1108,280,
Sacred Art Museum of the Arbia Valley,1926,Италия,1179,800,
Sacred Art Museum of the Arbia Valley,1926,Италия,1179,280,
Sacred Art Museum of the Arbia Valley,1979,Италия,389,800,
Sacred Art Museum of the Arbia Valley,1979,Италия,389,280,
Sacred Art Museum of the Arbia Valley,1979,Италия,538,800,
Sacred Art Museum of the Arbia Valley,1979,Италия,538,280,
Sacred Art Museum of the Arbia Valley,1979,Италия,1068,800,
Sacred Art Museum of the Arbia Valley,1979,Италия,1068,280,
Sacred Art Museum of the Arbia Valley,1979,Италия,1108,800,
Sacred Art Museum of the Arbia Valley,1979,Италия,1108,280,
Sacred Art Museum of the Arbia Valley,1979,Италия,1179,800,
Sacred Art Museum of the Arbia Valley,1979,Италия,1179,280,
"Diocesan Museum of Ancona ""Mons. Cesare Recanatini""",1834,Италия,2500,700,
"Diocesan Museum of Ancona ""Mons. Cesare Recanatini""",1834,Италия,3800,700,
"Diocesan Museum of Ancona ""Mons. Cesare Recanatini""",1834,Италия,1241,700,
Diocesan Museum of Albenga,1981,Италия,10000,600,
Diocesan Museum of Albenga,1981,Италия,11000,600,
Diocesan Museum of Albenga,1981,Италия,12000,600,
Diocesan Museum of Albenga,1981,Италия,5500,600,
"Diocesan Museum of Ancona ""Mons. Cesare Recanatini""",1834,Италия,3278,700,
Museum of Religious Art,2005,Италия,1207,800,
Museum of Religious Art,2005,Италия,1207,250,
Museum of Religious Art,2005,Италия,1844,800,
Museum of Religious Art,2005,Италия,1844,250,
Museum of Religious Art,2005,Италия,3342,800,
Museum of Religious Art,2005,Италия,3342,250,
Museum of Religious Art,2005,Италия,6496,800,
Museum of Religious Art,2005,Италия,6496,250,
Музей Рима в Трастевере,1977,Италия,42010,998,
Музей Рима в Трастевере,1977,Италия,22635,998,
Музей Рима в Трастевере,1977,Италия,30711,998,
Музей Рима в Трастевере,1977,Италия,41663,998,
Музей Рима в Трастевере,1977,Италия,58776,998,
Региональный музей Палаццо Белломо,1940,Италия,19630,1213,
Региональный музей Палаццо Белломо,1940,Италия,6484,1213,
Региональный музей Палаццо Белломо,1940,Италия,6992,1213,
Региональный музей Палаццо Белломо,1940,Италия,19898,1213,
Региональный музей Палаццо Белломо,1940,Италия,22591,1213,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,15000,500,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,15000,600,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,13200,500,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,13200,600,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,2788,500,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,2788,600,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,7456,300,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,7456,578,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,8518,300,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,8518,578,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,11599,300,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,11599,578,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,13372,500,
Museo benedettino nonantolano e diocesano d'arte sacra,1999,Италия,13372,600,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,12985,300,
Museo Casa Natale di Michelangelo Buonarroti,1964,Италия,12985,578,
Museo diocesano Francesco Gonzaga,1983,Италия,10000,3000,
Museo diocesano Francesco Gonzaga,1983,Италия,10000,2534,
Museo diocesano Francesco Gonzaga,1983,Италия,1662,3000,
Museo diocesano Francesco Gonzaga,1983,Италия,1662,2534,
Museo diocesano Francesco Gonzaga,1983,Италия,3625,3000,
Museo diocesano Francesco Gonzaga,1983,Италия,3625,2534,
Museo diocesano Francesco Gonzaga,1983,Италия,6112,3000,
Museo diocesano Francesco Gonzaga,1983,Италия,6112,2534,
Museo ebraico Yeshivà Marini,1992,Италия,200,70,
Museo ebraico Yeshivà Marini,1992,Италия,200,150,
Museo ebraico Yeshivà Marini,1992,Италия,400,70,
Museo ebraico Yeshivà Marini,1992,Италия,400,150,
Museo ebraico Yeshivà Marini,1992,Италия,289,70,
Museo ebraico Yeshivà Marini,1992,Италия,289,150,
Museo ebraico Yeshivà Marini,1992,Италия,2296,70,
Museo ebraico Yeshivà Marini,1992,Италия,2296,150,
Museo ebraico Yeshivà Marini,1992,Италия,3195,70,
Museo ebraico Yeshivà Marini,1992,Италия,3195,150,
Assisi Diocesan Museum,1941,Италия,40000,900,
Assisi Diocesan Museum,1941,Италия,40000,576,
Assisi Diocesan Museum,1941,Италия,45820,900,
Assisi Diocesan Museum,1941,Италия,45820,576,
Assisi Diocesan Museum,1941,Италия,25736,900,
